City,Hotel Name,Hotel Address,Average Rating,Number of Reviews,Cost of Stay,Provider
New York,The Quin Central Park by Hilton Club,"101 West 57th Street at Sixth Avenue, New York, NY 10019",8.2,509,707,Hotels.com
New York,Sanctuary NYC Retreats,Lower East Side,9.0,525,488,Hotels.com
New York,MOXY NYC Times Square,"485 7th Avenue, New York, NY 10018",8.2,11291,415,Booking.com
New York,11 Howard,"11 Howard Street, New York, NY 10013",8.2,527,869,Hotels.com
New York,Great Cozy Apt,Harlem,9.7,3,623,Booking.com
Bali,Alila Ubud,"Desa Melinggih Kelod, Denpasar 80572",8.9,294,414,Booking.com
Bali,Villa Sanur harmony,"Jalan Kutat Lestari No. 24A, Denpasar 80227",8.2,37,57,Booking.com
Bali,Jambuluwuk Oceano Seminyak Hotel,"Jl. Petitenget 108, Denpasar 80361",8.0,874,103,Booking.com
Bali,Desa di Bali Villas,Kerobokan Kaja,8.6,99,134,Booking.com
Bali,Hotel Indigo Bali Seminyak Beach,"Jl. Camplung Tanduk No. 10, Denpasar",9.4,1069,461,Booking.com
Bali,Conrad Bali,"Jalan Pratama 168, Tanjung Benoa, Denpasar 80363",8.9,480,299,Booking.com
Bali,Paisa Villa Seminyak,Kerobokan Kelod,6.6,79,85,Booking.com
Bali,"The Ritz-Carlton, Bali","Jalan Raya Nusa Dua Selaton Lot III, Sawangan, Nusa Dua, Denpasar 80363",8.9,374,818,Ritz-Carlton Hotels
Bali,Klumpu Bali Resort,"Jl. Kesari, No. 16B, Denpasar 80228",9.6,196,167,Booking.com
Bali,The Kings Villas And Spa Sanur,South Denpasar,7.9,48,315,Booking.com
Lanzarote,Hotel Lancelot,"Mancomunidad Av 9, 35500 Arrecife, Lanzarote",8.6,1763,249,Expedia
Lanzarote,Hotel Diamar & Business Center,"Avenida Fred Olsen, 8, 35500 Arrecife, Lanzarote",8.2,934,202,Expedia
Lanzarote,Arrecife Gran Hotel & Spa,"Parque Islas Canarias, 35500 Arrecife, Lanzarote",8.7,638,476,loveholidays
Lanzarote,Vacation Apartment Lanzarote 'A',,8.0,35,148,Booking.com
Lanzarote,El Charco Suites,"Jacinto Borges Diaz, 56 (Lanzarote), 35500 Arrecife, Lanzarote",8.5,484,252,Expedia
Lanzarote,Barceló Teguise Beach - Adults only,"Plaza Janubio s/n, 35508 Costa, Lanzarote - Costa Teguise, 35509 Costa Teguise, Lanzarote",8.9,3020,503,Expedia
Lanzarote,Casa Daniela,,9.8,38,251,Booking.com
Lanzarote,Dreams Lanzarote Playa Dorada Resort & Spa,"Urbanización Costa Del Papagayo, 35580 Arrecife, Lanzarote",8.7,1560,692,Expedia
Lanzarote,Oasis Lanz Beach Mate,"Avda Jablillo 5, 35508 Costa Teguise, Lanzarote",8.9,1413,271,Expedia
Lanzarote,Loft Life 2,,8.7,7,262,Booking.com
Paris,Mercure Paris Pigalle Sacre Coeur,"21 Boulevard De Clichy, 75009 Paris",8.2,658,376,Booking.com
Paris,La Maison Champs Elysees,"8 Rue Jean Goujon, 75008 Paris",8.1,171,743,Hotels.com
Paris,Le Belleval,"16 Rue De La Pépinière, 75008 Paris",8.9,1047,574,Booking.com
Paris,Le Vintage,Quartier Latin,8.6,60,626,Booking.com
Paris,Le 123 Elysees - Astotel,"123 Rue du Faubourg St. Honoré, 75008 Paris",8.9,492,728,Booking.com
